,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,0.4614497184753418,0.014792089554295961,0.01630239486694336,0.00039991788074703944,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.3686274509803922,0.421259842519685,0.39763779527559057,0.4015748031496063,0.38976377952755903,0.3957727342905666,0.017086304953027133,8
13,0.37049264907836915,0.014530927771353046,0.01699972152709961,0.0015492041753856866,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.3607843137254902,0.35039370078740156,0.3661417322834646,0.4094488188976378,0.35826771653543305,0.36900725644588545,0.020847782428771562,14
14,0.2629252910614014,0.003651212843775075,0.016301774978637697,0.0004005049108175582,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3607843137254902,0.38976377952755903,0.33070866141732286,0.4015748031496063,0.3543307086614173,0.36743245329627916,0.025412117373227894,15
15,0.2643639087677002,0.008487803362919913,0.016301965713500975,0.0007481989323295996,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3607843137254902,0.38976377952755903,0.33070866141732286,0.4015748031496063,0.3543307086614173,0.36743245329627916,0.025412117373227894,15
16,1.830891752243042,0.07432256145970782,0.020103311538696288,0.000202848937052125,100,100.0,rbf,"{'C': 100, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,34
17,1.0944198608398437,0.018415187122250407,0.01720151901245117,0.0003993153086305614,100,10.0,rbf,"{'C': 100, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,30
18,0.8701178550720214,0.013307394185361657,0.017405033111572266,0.0016572871215126876,100,1.0,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,25
19,2.1005157470703124,0.07564969022973293,0.015102958679199219,0.000203564268093884,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.36470588235294116,0.36220472440944884,0.3661417322834646,0.32677165354330706,0.3779527559055118,0.35955534969893466,0.01726362011445348,21
20,0.8721752643585206,0.0319015319527822,0.01710200309753418,0.0027298112882101185,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.4196078431372549,0.40551181102362205,0.4094488188976378,0.40551181102362205,0.421259842519685,0.4122680253203644,0.006840562699545934,2
21,0.5298522472381592,0.04246925952052007,0.015701436996459962,0.0006017235589518193,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.3568627450980392,0.41338582677165353,0.38188976377952755,0.40551181102362205,0.37401574803149606,0.38633317894086766,0.020686397446679192,12
22,0.3801370143890381,0.03282761295939797,0.01890110969543457,0.005221756315296663,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3607843137254902,0.3464566929133858,0.36220472440944884,0.4094488188976378,0.35826771653543305,0.36743245329627916,0.021729596457136912,15
23,0.37070531845092775,0.014407028843589614,0.016901350021362303,0.0025762436417349106,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.3607843137254902,0.3464566929133858,0.36220472440944884,0.4094488188976378,0.35826771653543305,0.36743245329627916,0.021729596457136912,15
24,1.8744871616363525,0.07945122572975039,0.0234011173248291,0.004316424623417136,1000,100.0,rbf,"{'C': 1000, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,34
25,1.1067303657531737,0.02305047742993015,0.020102500915527344,0.003107240244459303,1000,10.0,rbf,"{'C': 1000, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,30
26,0.8816929817199707,0.01914924667893044,0.01700444221496582,0.0010497583564283472,1000,1.0,rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,25
27,3.263104772567749,0.11895158338101224,0.014400053024291991,0.000490329876070822,1000,0.1,rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.3215686274509804,0.3425196850393701,0.33858267716535434,0.32677165354330706,0.3937007874015748,0.3446286861201174,0.025689348579870958,23
28,4.674503660202026,0.1788830626786468,0.015200376510620117,0.00040030492211181343,1000,0.01,rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.42745098039215684,0.3700787401574803,0.3858267716535433,0.3937007874015748,0.42913385826771655,0.4012382275744944,0.023368843600432298,4
