,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__estimator__C,param_Classifier__SVC__estimator__kernel,param_Scaler,param_Selector__max_features,param_Classifier__SVC__estimator__gamma,param_Classifier__SVC__estimator__coef0,param_Classifier__SVC__estimator__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4187,9.530566136042276,0.08105166461935927,0.05400276184082031,0.0006367144812543858,10.0,poly,StandardScaler(),16,0.0001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.0001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 16}",0.20941176470588235,0.2752941176470588,0.23294117647058823,0.23921568627450981,0.027259838740365114,3634
4188,10.917242844899496,0.7150862726659449,0.051678975423177086,0.006722009528684,10.0,poly,StandardScaler(),20,0.0001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.0001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 20}",0.21411764705882352,0.30117647058823527,0.26588235294117646,0.2603921568627451,0.03575300806287523,2585
4189,13.6861891746521,0.2531476611716877,0.04161667823791504,0.0014982884168071398,10.0,poly,StandardScaler(),24,0.0001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.0001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 24}",0.23294117647058823,0.2964705882352941,0.2823529411764706,0.27058823529411763,0.02723726330068288,2067
4190,14.049410104751587,1.5233706466361088,0.04593666394551595,0.004035960384461237,10.0,poly,StandardScaler(),28,0.0001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.0001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 28}",0.26588235294117646,0.2988235294117647,0.28941176470588237,0.2847058823529412,0.013853742535416238,1407
4191,14.727847496668497,0.7397863698040386,0.04063264528910319,0.0016746969194094089,10.0,poly,StandardScaler(),32,0.0001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.0001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 32}",0.30117647058823527,0.31529411764705884,0.33647058823529413,0.3176470588235294,0.014504503536397607,470
4192,1.2726317246754963,0.13148111420700315,0.07011763254801433,0.004964437440386997,10.0,poly,MinMaxScaler(),4,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.17882352941176471,0.14588235294117646,0.17411764705882352,0.16627450980392156,0.014546852541954048,4876
4193,2.4558754762013755,0.3381228761251044,0.06014108657836914,0.0018813174033648098,10.0,poly,MinMaxScaler(),8,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.17411764705882352,0.14823529411764705,0.19294117647058823,0.17176470588235293,0.018326778738114387,4848
4194,4.3689351081848145,0.38479382812931373,0.06612483660380046,0.010815927199531892,10.0,poly,MinMaxScaler(),12,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.20941176470588235,0.2611764705882353,0.2164705882352941,0.22901960784313724,0.022920218346984246,3959
4195,5.024465640385945,0.21513309059205662,0.0619650681813558,0.0016713370079621617,10.0,poly,MinMaxScaler(),16,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.2164705882352941,0.26588235294117646,0.23294117647058823,0.23843137254901958,0.020542432711700066,3695
4196,6.37820037206014,0.4386367420348522,0.05646538734436035,0.003469145810683568,10.0,poly,MinMaxScaler(),20,0.001,6.0,8.0,"{'Classifier__SVC__estimator__C': 10, 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__degree': 8, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 20}",0.25176470588235295,0.26823529411764707,0.2,0.24,0.02907255371427551,3609
