,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.005568838119507,0.027913948698736566,0.004014110565185547,0.0006591857238223824,4.692680899768591,0.3010121430917521,poly,"{'C': np.float64(4.692680899768591), 'gamma': np.float64(0.3010121430917521), 'kernel': 'poly'}",0.3607843137254902,0.35039370078740156,0.3031496062992126,0.3110236220472441,0.3543307086614173,0.3359363903041532,0.023918207709605416,7
1,2.673215913772583,0.1306978295664414,0.003783559799194336,0.00039340847437412634,15.127241738646855,0.09084469696321254,linear,"{'C': np.float64(15.127241738646855), 'gamma': np.float64(0.09084469696321254), 'kernel': 'linear'}",0.3764705882352941,0.3937007874015748,0.3425196850393701,0.3779527559055118,0.3779527559055118,0.37371931449745255,0.016829080172316595,2
2,0.28218975067138674,0.04412895800851702,0.00603485107421875,0.001233423728089069,1.695962919146052,0.005983876860868068,sigmoid,"{'C': np.float64(1.695962919146052), 'gamma': np.float64(0.005983876860868068), 'kernel': 'sigmoid'}",0.3568627450980392,0.36220472440944884,0.3346456692913386,0.38976377952755903,0.38188976377952755,0.36507333642118267,0.01946225003231555,5
3,0.157774019241333,0.014850577150409687,0.005992603302001953,0.002512341238108681,4.060281833137908,0.015416196746656105,poly,"{'C': np.float64(4.060281833137908), 'gamma': np.float64(0.015416196746656105), 'kernel': 'poly'}",0.2784313725490196,0.2755905511811024,0.2795275590551181,0.2795275590551181,0.2952755905511811,0.2816705264783078,0.006953281311337015,9
4,0.21915874481201172,0.01117233880046911,0.00613555908203125,0.0006889199562200517,0.20799307999138622,0.3503557475158312,sigmoid,"{'C': np.float64(0.20799307999138622), 'gamma': np.float64(0.3503557475158312), 'kernel': 'sigmoid'}",0.3215686274509804,0.2677165354330709,0.2992125984251969,0.37401574803149606,0.3346456692913386,0.3194318357264166,0.03549287233971879,8
5,0.2243973731994629,0.018747633455669224,0.006619167327880859,0.0022317507856524136,27.89575528819812,7.790692366582295e-05,sigmoid,"{'C': np.float64(27.89575528819812), 'gamma': np.float64(7.790692366582295e-05), 'kernel': 'sigmoid'}",0.36470588235294116,0.36220472440944884,0.3110236220472441,0.37401574803149606,0.37401574803149606,0.35719314497452526,0.023576182667714232,6
6,0.7672291278839112,0.05376291492878543,0.003770112991333008,0.0007755682133114913,2.0261142283225704,0.03627537294604771,linear,"{'C': np.float64(2.0261142283225704), 'gamma': np.float64(0.03627537294604771), 'kernel': 'linear'}",0.39215686274509803,0.38976377952755903,0.3464566929133858,0.39763779527559057,0.38976377952755903,0.3831557819978385,0.018573651044045448,1
7,0.09904980659484863,0.010976634261624969,0.004245185852050781,0.00040644295929765896,0.07091389794469839,0.002333252359832339,poly,"{'C': np.float64(0.07091389794469839), 'gamma': np.float64(0.002333252359832339), 'kernel': 'poly'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,10
8,0.4515838623046875,0.04843376040694155,0.006198740005493164,0.0019374688583094037,9.463708738997987,0.015023452872733867,sigmoid,"{'C': np.float64(9.463708738997987), 'gamma': np.float64(0.015023452872733867), 'kernel': 'sigmoid'}",0.3411764705882353,0.3661417322834646,0.33858267716535434,0.41732283464566927,0.37401574803149606,0.3674478925428439,0.028480663266185122,4
9,5.3764208316802975,0.32262942381684895,0.0034006595611572265,0.0004906807879464227,36.4029955362776,0.02649704000500244,linear,"{'C': np.float64(36.4029955362776), 'gamma': np.float64(0.02649704000500244), 'kernel': 'linear'}",0.36470588235294116,0.3937007874015748,0.3346456692913386,0.37401574803149606,0.3858267716535433,0.3705789717461788,0.020516435347225626,3
