dataset,sources,accuracy,first_parameters,second_parameters
Emotify,Instrumental,0.3023255813953488,"{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=6, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}",
Emotify,Instrumental,0.2790697674418604,"{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=8, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=8, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=8, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=8, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 8, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=8, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}",
Emotify,Instrumental + Instrumental,0.3023255813953488,"{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=6, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}","{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=8, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=8, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=8, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=8, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 8, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=8, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}"
Emotify,Instrumental + Instrumental,0.3023255813953488,"{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=6, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}","{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=1, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=6,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=1, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=6,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=1, cache_size=500, class_weight='balanced',
                                  coef0=6, degree=6, gamma=0.001, kernel='poly',
                                  max_iter=1000000, probability=True,
                                  random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=1, cache_size=500, class_weight='balanced',
                                  coef0=6, degree=6, gamma=0.001, kernel='poly',
                                  max_iter=1000000, probability=True,
                                  random_state=11)), 'Classifier__SVC__estimator__C': 1, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 6, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=1, cache_size=500, class_weight='balanced', coef0=6, degree=6,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}"
Emotify,Instrumental + Mixed,0.3255813953488372,"{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=6, degree=4,
                                                   gamma=0.001, kernel='poly',
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=100, cache_size=500,
                                  class_weight='balanced', coef0=6, degree=4,
                                  gamma=0.001, kernel='poly', max_iter=1000000,
                                  probability=True, random_state=11)), 'Classifier__SVC__estimator__C': 100, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 6, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 4, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=100, cache_size=500, class_weight='balanced', coef0=6, degree=4,
    gamma=0.001, kernel='poly', max_iter=1000000, probability=True,
    random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}","{'memory': None, 'steps': [('Imputer', SimpleImputer()), ('Scaler', StandardScaler()), ('Selector', SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32)), ('Classifier', Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=1, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=4, degree=6, gamma=0.1,
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]))], 'transform_input': None, 'verbose': False, 'Imputer': SimpleImputer(), 'Scaler': StandardScaler(), 'Selector': SelectFromModel(estimator=LinearSVC(random_state=11), max_features=32), 'Classifier': Pipeline(steps=[('SVC',
                 OneVsRestClassifier(estimator=SVC(C=1, cache_size=500,
                                                   class_weight='balanced',
                                                   coef0=4, degree=6, gamma=0.1,
                                                   max_iter=1000000,
                                                   probability=True,
                                                   random_state=11)))]), 'Imputer__add_indicator': False, 'Imputer__copy': True, 'Imputer__fill_value': None, 'Imputer__keep_empty_features': False, 'Imputer__missing_values': nan, 'Imputer__strategy': 'mean', 'Scaler__copy': True, 'Scaler__with_mean': True, 'Scaler__with_std': True, 'Selector__estimator__C': 1.0, 'Selector__estimator__class_weight': None, 'Selector__estimator__dual': 'auto', 'Selector__estimator__fit_intercept': True, 'Selector__estimator__intercept_scaling': 1, 'Selector__estimator__loss': 'squared_hinge', 'Selector__estimator__max_iter': 1000, 'Selector__estimator__multi_class': 'ovr', 'Selector__estimator__penalty': 'l2', 'Selector__estimator__random_state': 11, 'Selector__estimator__tol': 0.0001, 'Selector__estimator__verbose': 0, 'Selector__estimator': LinearSVC(random_state=11), 'Selector__importance_getter': 'auto', 'Selector__max_features': 32, 'Selector__norm_order': 1, 'Selector__prefit': False, 'Selector__threshold': None, 'Classifier__memory': None, 'Classifier__steps': [('SVC', OneVsRestClassifier(estimator=SVC(C=1, cache_size=500, class_weight='balanced',
                                  coef0=4, degree=6, gamma=0.1,
                                  max_iter=1000000, probability=True,
                                  random_state=11)))], 'Classifier__transform_input': None, 'Classifier__verbose': False, 'Classifier__SVC': OneVsRestClassifier(estimator=SVC(C=1, cache_size=500, class_weight='balanced',
                                  coef0=4, degree=6, gamma=0.1,
                                  max_iter=1000000, probability=True,
                                  random_state=11)), 'Classifier__SVC__estimator__C': 1, 'Classifier__SVC__estimator__break_ties': False, 'Classifier__SVC__estimator__cache_size': 500, 'Classifier__SVC__estimator__class_weight': 'balanced', 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__decision_function_shape': 'ovr', 'Classifier__SVC__estimator__degree': 6, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'rbf', 'Classifier__SVC__estimator__max_iter': 1000000, 'Classifier__SVC__estimator__probability': True, 'Classifier__SVC__estimator__random_state': 11, 'Classifier__SVC__estimator__shrinking': True, 'Classifier__SVC__estimator__tol': 0.001, 'Classifier__SVC__estimator__verbose': False, 'Classifier__SVC__estimator': SVC(C=1, cache_size=500, class_weight='balanced', coef0=4, degree=6, gamma=0.1,
    max_iter=1000000, probability=True, random_state=11), 'Classifier__SVC__n_jobs': None, 'Classifier__SVC__verbose': 0}"
