,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
MFCC Overall Standard Deviation 3,0.5616884490081366,0.5087189496631964,0.10215352450277057,0.5927158418239898,0.341522309227647,0.36323969441223103,0.08037297510245164,0.5787649438752454,0.49086108831767966,0.7591324183104503,1.0,0.8069068470664461,0.7783841799572093,0.7301756026656514,0.7026757825453317,0.6722515825488338,0.6665041880090228,0.6300626262522626,0.6386004429537562,0.6378005692503295,0.630609681377229,0.6171159946693173,0.6567830201373068,0.6475483082246615,0.7017958598076526,0.695838801434942,0.6774782835628831,0.6685165614004741,0.6465457868436828,0.6319612053400868,,0.2704154966720065,0.624434319172939,0.549025140131575,0.5640555339854847,0.5557973824703706,0.44888998405715747,0.37567493539234725,0.03300786564168218,0.3295145925318371,0.05342960680853592,0.04437921255029487,0.4445240536902394,0.37127165877778184,0.31007951096506886,-0.023707702353279562,-0.19911192422032045,-0.27042781134255,-0.11956121139697219,-0.22984757914827497,-0.1940148914113491,-0.21906421084053343,-0.33302444180349594,-0.1838250983948114,-0.27904591843356313,-0.2708390819874106,-0.1271429048402987,-0.2574233712375196,0.2572689934513598,0.058075155023708275,0.22441298369614876,0.19454634431498175,0.14507465940430422,0.1398564493282357,0.3245914072902263,0.32053501330797857,,-0.025608270016993846,0.346946603431464,0.19425127855292415,0.15446158703031626,0.20061808630678196,0.14529471256352305,0.13666178349481908,0.11781243410237334,0.12313568274100056,0.1237213553585392,0.13499336660575242,0.1492433484144529,0.1587784038945597,0.15714805014018365,0.15540049797723554,0.16785995805103526,0.15382684980696842
MFCC Overall Standard Deviation 4,0.5030268117834681,0.4661640451620797,0.09908484199748285,0.5712202500331863,0.35455816649868344,0.37404325547657225,0.033196170791959995,0.5262059747127349,0.44593898106990004,0.728583803383091,0.8069068470664461,1.0,0.8278717969374114,0.8003329450210072,0.7708199566814125,0.7326758516445785,0.7061937352684503,0.6887332067040434,0.691990132925899,0.6898369700668264,0.6776333797523694,0.5654200629454317,0.6279170515162669,0.7069345263231908,0.7371750636144839,0.7284851683651506,0.7023369142093602,0.6944184186363959,0.674282028481385,0.6835080412116922,,0.2819478870483839,0.5695181817174446,0.5228432927722407,0.5488102196249304,0.5442318265668786,0.45455993489191626,0.3854859729768114,0.04713496131993101,0.4370011902188952,0.11350676186529961,0.10401954634593841,0.5308311301255798,0.39195505577642725,0.413052754476576,0.0710108530820803,-0.1966044035163781,-0.28636348327147726,-0.17276061181502778,-0.20947773883848486,-0.20002858571780227,-0.178932975983868,-0.2932535769201832,-0.18408271942833068,-0.25287439236832426,-0.25142966843518894,-0.17438146407743635,-0.36984974863710834,0.34838110472542083,0.04885765800506697,0.24293314299856092,0.22085589345235637,0.1581832137899442,0.09270870641049088,0.29838310275410485,0.2841313323022497,,0.029551411170054397,0.37851619664744324,0.22646604727095082,0.20343303913615154,0.23467901011310002,0.23290877553349756,0.2214538914259423,0.19302501560120006,0.19214796826219765,0.19681283337851954,0.2088408590177843,0.21893412837820564,0.22742959221399686,0.23159310357759752,0.2382693593031297,0.24766010691846846,0.23146987878855813
MFCC Overall Standard Deviation 5,0.5387454573319026,0.5031066764888857,0.08595950234104094,0.539097356105176,0.3668292665366444,0.39096378991350283,0.003545670111687206,0.5660318308708051,0.4202991567466893,0.7158880569030728,0.7783841799572093,0.8278717969374114,1.0,0.8370981665553101,0.8253269037446234,0.7777199378792429,0.7782877160713222,0.7471095915084425,0.7367190345334074,0.7450748004409908,0.7465788804940493,0.5556502995542177,0.6088623639864683,0.7226078501263885,0.7676961227781299,0.77709394062626,0.7737557426166246,0.7729379256356768,0.756015489088474,0.7478535270117393,,0.3037777361895514,0.5893027343095261,0.5301946570362563,0.555678772377214,0.5442154837066642,0.5056161217017112,0.4329303804577357,0.034071108574803256,0.47211167548955396,0.12132803855435458,0.11396454372018144,0.5271888278851302,0.44648572479593174,0.44165589162934427,0.027887432521604315,-0.19232637859072757,-0.2921480304280684,-0.22656155958186033,-0.24272696201876967,-0.2501901467388565,-0.20496690061213937,-0.3172900593698308,-0.227915444247276,-0.3094240184079449,-0.3131035361914417,-0.2051124752227468,-0.3884364679864129,0.36847463890936544,0.003992318163400667,0.2692747869414798,0.23027243390363805,0.18309009376760566,0.1466003424921041,0.37556071618893005,0.3451220480516175,,0.052384224029721295,0.434504672421361,0.26621639618369847,0.2416419107656067,0.2680679105864176,0.22314725207135977,0.21290320045397979,0.1914446440552894,0.17815770458808255,0.17359742757498886,0.18102604304596337,0.1955550212481766,0.21231811625342012,0.2235868851180504,0.23293434713096067,0.24268666062085498,0.2343167382478687
MFCC Overall Standard Deviation 6,0.46996123394464484,0.4565746793000223,0.10734481598108225,0.4731508514271199,0.3883162118210258,0.4079059974562357,-0.0495605562355552,0.5052552569571629,0.33352595330172,0.6807884096307681,0.7301756026656514,0.8003329450210072,0.8370981665553101,1.0,0.8648164793639502,0.8265700766873505,0.8068413219243606,0.7891202885471122,0.7785894829525365,0.787180297557582,0.7905194434889298,0.4750240847979234,0.5880088247245858,0.7355672439050577,0.7716209577247003,0.7787150146707661,0.7741686433048569,0.7739927512516603,0.7637602355519438,0.7758650586415279,,0.3082724037779385,0.5208904668573983,0.5055375667152111,0.5307423886324404,0.524565013027969,0.518677670559406,0.45084070909693685,0.056217492911911006,0.5647485806418981,0.17094825476605927,0.16260196111694933,0.6065914079367006,0.47530971224754065,0.5318791916155278,0.09017482353829881,-0.19028879374612717,-0.2787018509737447,-0.24711525852563523,-0.27792483964698556,-0.2750616033750457,-0.24866330259195576,-0.3279608187447293,-0.19386972624473472,-0.2279555960804329,-0.23372629674418716,-0.20088068390327013,-0.4849506882489649,0.43072773715900625,-0.02713399066727954,0.2979421891522092,0.2380827087286137,0.20279656101271032,0.1774852098620386,0.37398390382076624,0.34794987085882717,,0.09223280838556275,0.47109176546472636,0.30504384029731146,0.2940012933307433,0.3081597248664043,0.27687209365560206,0.26519811861502257,0.25027998191807005,0.24682081971301612,0.2519082153433183,0.2627219887002411,0.27875173370162,0.29453270772864704,0.29301227445451145,0.29263899423402806,0.2997677468512307,0.2896333940537571
MFCC Overall Standard Deviation 7,0.4275221650462106,0.4102052627186559,0.06837961506851215,0.4418459121370296,0.36190062717114535,0.38290443424142373,-0.06225903213641232,0.46115563443451213,0.30876459195281897,0.6452145728715362,0.7026757825453317,0.7708199566814125,0.8253269037446234,0.8648164793639502,1.0,0.8698929411799148,0.8411557669669117,0.8314823615790804,0.8180680551817556,0.8174093042578467,0.8029629972872838,0.4329086703727389,0.5316230680315376,0.706990544844365,0.7410412132277638,0.7527478596520396,0.7482948565249629,0.7614396888412858,0.7531215679884116,0.765229953942069,,0.27258901633071525,0.468214151119243,0.4494403636080798,0.48158872868739433,0.47892964297988055,0.4998457178877951,0.4269128352059569,0.020616865267865426,0.5707051873872523,0.15569411298412442,0.14681157934036684,0.5862245665317043,0.4563253697363579,0.5304965968454979,0.09211557205247511,-0.22724319960834116,-0.33096122747453255,-0.29378435441905254,-0.2450812841227798,-0.2986511764325631,-0.2617025880353606,-0.3381058391928298,-0.2330985855088036,-0.2833084157324025,-0.2260801726283129,-0.1619404043306388,-0.49409944386309995,0.4730801779856695,-0.008790948215404468,0.29748964808730843,0.26397625753628023,0.2167094330939329,0.2107298885366098,0.40464379099993686,0.3589040630885712,,0.07640475195256527,0.4506909661311642,0.28128445831404714,0.29295990551933465,0.29141931998645226,0.2495731495538265,0.24753226218232494,0.23159843008455036,0.22442176689320642,0.22265639954050886,0.23141982208636494,0.23661434549969207,0.24460371711486478,0.250723131895657,0.2550592234478524,0.26009271398248734,0.25355947035927057
MFCC Overall Standard Deviation 8,0.4046469929249281,0.3959650744230878,0.06069791908702388,0.4148235723478168,0.3668873205291386,0.3877843100735138,-0.08932530830850746,0.4428166329222297,0.27772566236929075,0.6090624247973082,0.6722515825488338,0.7326758516445785,0.7777199378792429,0.8265700766873505,0.8698929411799148,1.0,0.8815956858011027,0.8539052044767351,0.8458315686382408,0.854383349498133,0.8428288440960421,0.3998071594798145,0.5078486632611005,0.6972584644017674,0.7358301900206683,0.7451966064842976,0.7481217313024758,0.7541479577465195,0.7480382937051014,0.7617400022801069,,0.2699784449271816,0.44105583475504134,0.430803489206173,0.4624960278171563,0.45669888998308544,0.5150904085671639,0.4429561390673401,0.013850495470465707,0.602590853128531,0.16183978061555698,0.15280901394017057,0.594046447068562,0.4760612660215441,0.5597369164932208,0.11337336698490795,-0.2246919943873854,-0.338540196561524,-0.33189146552380305,-0.28479624839113066,-0.27641115708513847,-0.28449219463905806,-0.35889830412024576,-0.23130781585945798,-0.2973891251550202,-0.24274637581410208,-0.16404309240629933,-0.5212050317760341,0.4939367350806606,-0.010448096496141155,0.3009727322115312,0.28070422650706295,0.22686271217825926,0.21116060754547075,0.41028586210319534,0.36155593257152224,,0.08235867253432784,0.46902532863263885,0.2978551001358335,0.3074391053994062,0.3047864012694659,0.27306142782236176,0.26381482318704763,0.24364991298938585,0.2309764928507374,0.22053022068946485,0.22618173230920957,0.23453567408346174,0.24308086493827918,0.25120638120980826,0.2618878253482714,0.27399316791064293,0.2754033117786719
MFCC Overall Standard Deviation 9,0.42992363634228653,0.40623925947212525,0.038956544919392905,0.444695461878194,0.3589192323123496,0.3833739021488561,-0.07331752195649012,0.46601949955759264,0.31557125093973537,0.6020631259482561,0.6665041880090228,0.7061937352684503,0.7782877160713222,0.8068413219243606,0.8411557669669117,0.8815956858011027,1.0,0.895130834507126,0.8875972718356211,0.8834082986036842,0.8622296088460261,0.4275100660405388,0.49209568127403225,0.670982321978219,0.7221672529669587,0.7429830853320186,0.7563106624995469,0.771654478612056,0.7633859231638401,0.7719555586571429,,0.2674270274488197,0.4558116631724036,0.418108552490089,0.45140034377142196,0.4452620152605613,0.518736668593487,0.4410874066557448,-0.002013090409914738,0.5743684162605727,0.15036967150935626,0.14151041446728022,0.5610227117711546,0.47325526593220757,0.5279509153193607,0.07649191036260224,-0.23195864532155952,-0.35145305944049915,-0.3360454721525456,-0.30494025992640744,-0.2813134079717654,-0.28846340768415835,-0.39769495012256806,-0.28196872205984475,-0.33283971915801697,-0.28644569150042465,-0.20429746503226412,-0.48456684170412445,0.4805909173055305,-0.012385050705622187,0.2964150813879969,0.29018657816050475,0.21149087461587818,0.18691417409091624,0.4244918896386252,0.37914254557960314,,0.07531214459659082,0.46162186155311524,0.28553573895200396,0.2990360695035102,0.2931586643215874,0.23478637607089345,0.21626125760763543,0.19402325461322634,0.17763947052665827,0.16467713727307157,0.16822812121830222,0.18486016981791314,0.20224458737529152,0.21569230202270645,0.2239992133019569,0.24294522194401638,0.24635104698546828
MFCC Overall Standard Deviation 10,0.38801298973025383,0.36758659826499185,0.027758826008260132,0.3964205664844399,0.34063437220969167,0.36472890627419025,-0.09771678211492973,0.4251121391421267,0.26979286690109117,0.5664129864982366,0.6300626262522626,0.6887332067040434,0.7471095915084425,0.7891202885471122,0.8314823615790804,0.8539052044767351,0.895130834507126,1.0,0.8947647091784885,0.8804263564009557,0.8679998013997314,0.3772650814810743,0.4440565600398922,0.6583411823598813,0.704777893716362,0.7256852072097003,0.735860244719538,0.7556119239428366,0.7585859055970038,0.771597932602664,,0.2515602652480395,0.4042463617088049,0.373653730591771,0.40631021892550406,0.40014105962632446,0.5089674458297392,0.43273180182957094,-0.010644766797542024,0.5857265661188055,0.1449864057243623,0.13637836575034684,0.5587749210732459,0.4687885299099826,0.5356247540038461,0.08835832546139091,-0.2556632177087531,-0.3637897348994985,-0.35137514779499485,-0.29363326335134304,-0.29615330787420685,-0.28320640555795795,-0.3592334437850423,-0.2782533758676856,-0.31344663458962413,-0.28307688686198845,-0.2386650031331145,-0.4972559378172488,0.5097267274612184,-0.038234821881422625,0.3070459798381875,0.28070645628511853,0.1984384780232007,0.19113662723992111,0.4121787572024925,0.354341737131888,,0.07444854192547118,0.45230920346642983,0.27222175839950014,0.28932955801471083,0.27577556175926504,0.21885845985252636,0.20704612114870374,0.18414193782799573,0.16935727893615887,0.15419937781357468,0.14563624356905971,0.15863926900653977,0.1883589394895161,0.2153052761561213,0.2316957113562836,0.2372184728989464,0.23151118428925327
MFCC Overall Standard Deviation 11,0.4112645584960708,0.3792068738593346,0.010504122501904172,0.4026278312443044,0.3289354348672831,0.354704355393073,-0.09641958842859366,0.44560487131456494,0.2857580502289546,0.5629289037380011,0.6386004429537562,0.691990132925899,0.7367190345334074,0.7785894829525365,0.8180680551817556,0.8458315686382408,0.8875972718356211,0.8947647091784885,1.0,0.8980697807523669,0.8748201258277701,0.3976562630345192,0.44510252014966795,0.6537695218473523,0.7055719062315875,0.7227830381684794,0.7433480512486469,0.7628252631509267,0.7589631775105056,0.7686608552724553,,0.24126624757269222,0.41536687893772506,0.36857342150613326,0.4125833154966939,0.4004641903192156,0.525028851797341,0.44308091791049514,-0.02936540752446164,0.5696919193825571,0.12774877585374275,0.11922878231253084,0.530999535181848,0.4767062825033544,0.5162536219881558,0.07188164687414891,-0.25561529360391977,-0.38276114956293894,-0.3667608337530556,-0.3244503800849716,-0.3065377700357508,-0.29873175922640044,-0.40241547503643277,-0.28599367810599685,-0.341504669628013,-0.2784124774951819,-0.22974412615698434,-0.47122375406125344,0.5062190686359707,-0.03540167425190869,0.298931728778089,0.28909840774692486,0.19644695226679756,0.19119211029860225,0.41360198742746557,0.37532984320959545,,0.059731576148760616,0.45174021356924615,0.26328471660722924,0.27441402938029563,0.2676803006209342,0.19902391817209095,0.18550757846600158,0.15903892647486517,0.13029323239706003,0.11042755096602605,0.12027525432695431,0.15336117533105004,0.18765689117350076,0.19032793070832135,0.18815411557998132,0.20192789196596883,0.20822191565779674
MFCC Overall Standard Deviation 12,0.4180835062153401,0.38534964714087855,0.013451712581860455,0.4104527230365186,0.3313819855777895,0.35660357612317006,-0.09078144367693716,0.4516319547990749,0.29226699664518185,0.5707467242565453,0.6378005692503295,0.6898369700668264,0.7450748004409908,0.787180297557582,0.8174093042578467,0.854383349498133,0.8834082986036842,0.8804263564009557,0.8980697807523669,1.0,0.905516641055298,0.4110377337591828,0.44746513164990986,0.6410062682372812,0.697697494628037,0.7149904178786131,0.7338936929713186,0.7602056943267784,0.7464459622204673,0.7528788860842942,,0.24044723894003392,0.4261173871234904,0.37692203005825775,0.4263087954787061,0.40723355706948594,0.5110775486853861,0.42896530153792867,-0.02437712923154174,0.5630885000672843,0.13229417095956994,0.12354030617380549,0.5191757443653334,0.46221490338928195,0.5102155581140136,0.07243600123091526,-0.2537708936373793,-0.38890390266483044,-0.3850336761577687,-0.3411177570251937,-0.3152495076728769,-0.32291696358026567,-0.3953617431267206,-0.2770227873876943,-0.3328236004878749,-0.2949911867599433,-0.20681302063212437,-0.46872214228075293,0.49679981296660547,-0.0033661752043829722,0.2940950190888643,0.28783211729308705,0.20307029894767026,0.20116854282764549,0.4350622071318097,0.39382135325156914,,0.06138158633595593,0.4464928119446031,0.2669355903044147,0.28544717985752144,0.2780562384176633,0.2039833395850975,0.1654320017285634,0.13546552207610363,0.12203475122923824,0.12008350512810538,0.1303987466052268,0.14320291125588855,0.16558597571023126,0.17679645560213728,0.18915759995019657,0.21275818996297094,0.2190991580693335
MFCC Overall Standard Deviation 13,0.4220599336943079,0.3940075294543203,0.03619342807127882,0.3976430746466106,0.35539365679014095,0.38059957213427886,-0.10603467422662927,0.45765843988475313,0.27500341233155134,0.5764980534025456,0.630609681377229,0.6776333797523694,0.7465788804940493,0.7905194434889298,0.8029629972872838,0.8428288440960421,0.8622296088460261,0.8679998013997314,0.8748201258277701,0.905516641055298,1.0,0.4047385111474208,0.4623645062502715,0.6632486391793604,0.7126659042956023,0.7257027329035377,0.7437120313118977,0.7634249175281335,0.7549407295180737,0.7622535610181592,,0.2744883219395424,0.43304741839624444,0.3954649532106859,0.4471789130958023,0.4292049929506355,0.5082690913393237,0.4314403989409697,-0.0010270618058609842,0.580763684962802,0.16807719076786556,0.1590692058390373,0.523239125696854,0.46518765439771614,0.5295841762707901,0.09373748157119409,-0.22329029591875338,-0.34917313583819964,-0.36791002446875426,-0.3591098222672543,-0.344379437015744,-0.3432422107456439,-0.4177650292421205,-0.2531846775611514,-0.32789650797322945,-0.2901229601076244,-0.24170138942492744,-0.48574302096293304,0.4917568065335673,-0.013884544311453117,0.2738738911410744,0.28077877790969324,0.19714776171772577,0.19528844397805314,0.42424358179698973,0.3888983009556833,,0.09579835775775518,0.45764870541432123,0.2842576432647673,0.30427582577810547,0.2970729794334858,0.2094078042287885,0.1875328164800758,0.16657618342993186,0.15601442642655272,0.15528214912575344,0.16638792634692987,0.1749248176100973,0.19564848139606514,0.2223662926892147,0.24093504837870458,0.2513879195134955,0.23888628747751797
LPC Overall Standard Deviation 1,0.842941345125649,0.7307657495084915,0.004247629977196306,0.8374272842119432,0.16586404330772758,0.19388021102637618,0.4370875583517259,0.8031442982780401,0.8238406567354438,0.6044263757533236,0.6171159946693173,0.5654200629454317,0.5556502995542177,0.4750240847979234,0.4329086703727389,0.3998071594798145,0.4275100660405388,0.3772650814810743,0.3976562630345192,0.4110377337591828,0.4047385111474208,1.0,0.5558185169174279,0.32969989881424044,0.42572914935783523,0.4269612411377405,0.4364403561422703,0.43629669586410974,0.4292997958395862,0.403265494879279,,0.1672852089020447,0.8342735176624413,0.5368808062662561,0.63023459908586,0.5074521838364061,0.47021463780334705,0.41685625078912425,-0.05775743216147871,-0.09821846380073392,-0.18573147167899637,-0.17901970645793938,0.19864608880112486,0.34499388968746314,-0.10685416802990316,-0.3386632122345117,-0.009006515614150855,-0.25474489948266477,-0.02354327966383979,-0.22007188832926888,-0.104259630072188,-0.18363491988599534,-0.26063917260865715,-0.0854417186070166,-0.20740901800294573,-0.2835302803943387,-0.07768867984905403,0.23665406575500472,-0.17208572100848307,0.11759373094754828,0.01592237805683305,0.0921682064862834,0.04384805569997183,-0.02475764461312836,0.18083797360659196,0.17539966319826533,,-0.15219957912706183,0.27564586781559863,0.14902294590028176,-0.03735581699606977,0.1159789596651855,-0.1606833348956328,-0.17183106096661224,-0.18312240057067117,-0.17489579951076561,-0.16726496976945143,-0.15325976533883814,-0.13814279961739317,-0.12223046375705274,-0.11118171015535837,-0.10423016873439044,-0.10922574673286675,-0.13441240056780068
LPC Overall Standard Deviation 2,0.5498322179302406,0.6307544157214447,0.3819773649647795,0.5052877403041017,0.5163415376725703,0.5267454153814739,0.03461554311601939,0.6039052282647808,0.368918544094056,0.6191262201645785,0.6567830201373068,0.6279170515162669,0.6088623639864683,0.5880088247245858,0.5316230680315376,0.5078486632611005,0.49209568127403225,0.4440565600398922,0.44510252014966795,0.44746513164990986,0.4623645062502715,0.5558185169174279,1.0,0.622811562396284,0.6321301429307976,0.6323719726865618,0.6306486785162602,0.6090666243699577,0.5959203565993163,0.5813184527038313,,0.5455049004659354,0.7297897370700371,0.8843085059272413,0.7980477755088065,0.8288603015477718,0.3845753975640958,0.3825376181833111,0.3073600370225247,0.41866075670814323,0.33146429444595493,0.33258752971314737,0.5631112686300833,0.4092267093287557,0.44476419778265996,0.04127101166454322,0.19851037654476675,0.017552503873454105,0.14784674843594753,0.0053188456545017965,0.02101147052301434,-0.09236821469515448,-0.13922760717417762,-0.06968259884299222,-0.12579746888118143,-0.23088494570052528,-0.14493854882141696,-0.37733138994903653,-0.04523625817504791,0.09002203223583642,0.08125196079545184,0.10940019784401779,0.13536562770803368,0.035594211389714164,0.1864664453518702,0.1565188928916215,,0.29731275650621947,0.5204545074447506,0.5444594330185963,0.5333162035636204,0.5853343206112323,0.4144041526040569,0.4189225541934881,0.4090298122239748,0.4245241398450768,0.43171344082509167,0.43163370154752406,0.4395677166700281,0.4497912703938587,0.46000782969529636,0.46019981612640726,0.45650524323967623,0.4327789242255926
LPC Overall Standard Deviation 3,0.4070265262658041,0.4427680469179819,0.2196422065800872,0.33656803991917705,0.4788404739335513,0.4944398088127029,-0.1956531465053974,0.46520663467234946,0.16774318096647897,0.6746128180585814,0.6475483082246615,0.7069345263231908,0.7226078501263885,0.7355672439050577,0.706990544844365,0.6972584644017674,0.670982321978219,0.6583411823598813,0.6537695218473523,0.6410062682372812,0.6632486391793604,0.32969989881424044,0.622811562396284,1.0,0.8691638598982899,0.8158502001185093,0.7697662121982548,0.7474079002036736,0.7370076427023873,0.7295082138066183,,0.4456382655877289,0.4797110296077124,0.5530276973812065,0.5646260632557566,0.5761212132412836,0.46223174860356103,0.4232814959137604,0.17215582020289136,0.6943892989081037,0.33743744414741544,0.32705678798102983,0.663308118210842,0.46075614948385435,0.6825928396288015,0.3085011264493269,-0.09933462544753309,-0.03911392703747146,-0.17838347454279949,-0.1136582063555605,-0.2151475236322056,-0.14171084999159705,-0.24392748053765398,-0.19214398778585426,-0.2470758726968036,-0.23803121648233344,-0.2430368667598915,-0.6486526000589098,0.5098368608125943,-0.1433935459098471,0.16964553293311782,0.21024530142661305,0.22552779841831233,0.17702069967062176,0.32465478998838393,0.2681251588268767,,0.23826735957326503,0.47384597842192305,0.3335796860935956,0.33613957849706877,0.3466198791635629,0.4984556243697183,0.4886925706471514,0.45901117960290877,0.4515971910591783,0.45471317339164397,0.46078697436713667,0.4751495336910481,0.49007152664650044,0.49894008000957524,0.5014735208602014,0.5192750820239632,0.5095780555501581
LPC Overall Standard Deviation 4,0.531918346831069,0.5620276646769138,0.21009496558901467,0.3883093450244136,0.46805187600031994,0.48960176926671684,-0.1781006686872176,0.586939651148108,0.2301649237925706,0.6707311400885798,0.7017958598076526,0.7371750636144839,0.7676961227781299,0.7716209577247003,0.7410412132277638,0.7358301900206683,0.7221672529669587,0.704777893716362,0.7055719062315875,0.697697494628037,0.7126659042956023,0.42572914935783523,0.6321301429307976,0.8691638598982899,1.0,0.9203378103994648,0.8840207304464741,0.8566675571469669,0.8483167379723187,0.8347106022987878,,0.47647378788195954,0.5674345386052069,0.5759281180133466,0.5865995201113351,0.5657155166173007,0.6224850059082125,0.5831599109694167,0.16798028273032634,0.676848139077819,0.30194965713393146,0.29943816643333276,0.6391304350908913,0.6167197880618093,0.662737250603656,0.11831027590127667,-0.1073646582765032,-0.13772608314259827,-0.15211612093743246,-0.16643524229717888,-0.2040232381150262,-0.18893775472798247,-0.30084660072993347,-0.23687631610288623,-0.2794700543011359,-0.29600945442345483,-0.24711133716742073,-0.5815630215041366,0.42806352296707495,-0.24078842518813903,0.28637060451196794,0.15158074410250882,0.14521184363552522,0.12521573924472063,0.3861423086235446,0.3254625418999034,,0.2550832343939178,0.6045616349847418,0.42663272083151443,0.36878789102680276,0.4037054780905249,0.43780965915885267,0.42849169033211165,0.4017996562516541,0.38738075639073927,0.38521306582805237,0.38898849247098255,0.4052216392727451,0.4316937315973575,0.4435843765054754,0.451196491553896,0.46247229863794154,0.44964621440798874
LPC Overall Standard Deviation 5,0.5436871193466788,0.5845304981122165,0.21352020007343583,0.3758567632189431,0.4781830752407686,0.5012244599928221,-0.18268237207185156,0.6044934422965997,0.222374793516005,0.655473139259041,0.695838801434942,0.7284851683651506,0.77709394062626,0.7787150146707661,0.7527478596520396,0.7451966064842976,0.7429830853320186,0.7256852072097003,0.7227830381684794,0.7149904178786131,0.7257027329035377,0.4269612411377405,0.6323719726865618,0.8158502001185093,0.9203378103994648,1.0,0.9287592472333074,0.9075568591372176,0.893693188183655,0.8872854706839416,,0.49070015367948083,0.5794598622703209,0.5871990191977278,0.5936281370822791,0.5696273455299925,0.640019981055973,0.6047554090326509,0.173434248503228,0.6744239256177795,0.307387541565224,0.3072402133747249,0.6266694129181474,0.6435003170463669,0.6584915839400034,0.056237597917435454,-0.047142298335642506,-0.16765572704976867,-0.14041512715308532,-0.1661086296258949,-0.18669637137654047,-0.21147931195391562,-0.3129550066796601,-0.24542401617217582,-0.28161361933273166,-0.3130637283359704,-0.24707069261022913,-0.5700813393231539,0.37311873262424256,-0.23806559020450788,0.3284163465303326,0.16408770771921186,0.19581809152429885,0.11235254929850484,0.39076068072524445,0.3447445948908409,,0.2741438363417442,0.6468122411566744,0.4839849515903775,0.43595910080978684,0.46205990606031716,0.4237723657795982,0.4166816460856429,0.391835113746524,0.376613168077516,0.37219797858999376,0.37661901273551984,0.3959176572840925,0.421218409170373,0.4366977931649057,0.4407174880012877,0.44943244599783827,0.4396315264665668
