,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__C,param_Classifier__SVC__kernel,param_PCA__n_components,param_Scaler,param_Selector__max_features,param_Classifier__SVC__gamma,param_Classifier__SVC__coef0,param_Classifier__SVC__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
16,0.03978649775187174,0.0017674353799759757,0.010785579681396484,0.001111134996951114,10.0,linear,30,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2571428571428571,0.21904761904761905,0.2,0.2253968253968254,0.02375655483665993,252
17,0.044634103775024414,0.011663487196899844,0.010054588317871094,0.0006354284987661692,10.0,linear,30,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.20952380952380953,0.2571428571428571,0.18095238095238095,0.21587301587301588,0.03142696805273544,306
18,0.04235299428304037,0.004218213442674182,0.01105809211730957,0.001416994861661131,10.0,linear,30,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.22857142857142856,0.2857142857142857,0.23809523809523808,0.2507936507936508,0.024996850393688284,149
19,0.04385995864868164,0.003582619497701061,0.013798872629801432,0.0032273554089388315,10.0,linear,30,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.23809523809523808,0.2571428571428571,0.3047619047619048,0.26666666666666666,0.028037336083580486,80
20,0.043914238611857094,0.0029624516659505847,0.011012395222981771,0.0014414957690608498,10.0,linear,40,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2761904761904762,0.21904761904761905,0.2,0.23174603174603173,0.03237472707043038,215
21,0.04996720949808756,0.005342041111073501,0.012425581614176432,0.0011394889072802253,10.0,linear,40,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.17142857142857143,0.21904761904761905,0.3047619047619048,0.23174603174603173,0.05516872126026277,215
22,0.05980579058329264,0.028732663084690576,0.010643243789672852,0.0012601344794475884,10.0,linear,40,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.19047619047619047,0.21904761904761905,0.4,0.2698412698412698,0.09277231235684102,59
23,0.04915356636047363,0.003183008976280309,0.012058496475219727,0.0018007012146146206,10.0,linear,40,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.22857142857142856,0.3142857142857143,0.3619047619047619,0.30158730158730157,0.05516872126026275,22
24,0.05226405461629232,0.005496876647544441,0.010042905807495117,0.0010681552538867782,100.0,linear,20,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.21904761904761905,0.2571428571428571,0.2,0.2253968253968254,0.02375655483665993,252
25,0.061400413513183594,0.0038329075043847427,0.01209863026936849,0.0008464921592142802,100.0,linear,20,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.1619047619047619,0.2571428571428571,0.24761904761904763,0.2222222222222222,0.04282773829597473,284
26,0.053620497385660805,0.005283205893427834,0.009210824966430664,0.00045993908080797704,100.0,linear,20,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.22857142857142856,0.2571428571428571,0.24761904761904763,0.24444444444444444,0.011878277418329966,186
