,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11,0.7974063873291015,0.03647494705298692,0.01599860191345215,0.0010953701289928366,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.34901960784313724,0.3700787401574803,0.3425196850393701,0.3543307086614173,0.38188976377952755,0.3595677010961865,0.014408883628493744,2
12,0.48067388534545896,0.0038683436298217254,0.016599655151367188,0.0004896876868744213,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.2784313725490196,0.3228346456692913,0.3346456692913386,0.2952755905511811,0.33858267716535434,0.313953991045237,0.023342334180794115,16
13,0.43634543418884275,0.00652952869594116,0.01700119972229004,1.3351440429687501e-06,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.2235294117647059,0.2874015748031496,0.24803149606299213,0.2204724409448819,0.30708661417322836,0.25730430754979156,0.034546891508889524,35
14,0.45944952964782715,0.009973735197521112,0.017000389099121094,1.2561740753478519e-06,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",0.1411764705882353,0.18503937007874016,0.13385826771653545,0.09055118110236221,0.2952755905511811,0.16918017600741084,0.06980821035931016,36
15,0.46382436752319334,0.017431937990370336,0.017799949645996092,0.0011662367037117182,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",0.1411764705882353,0.18503937007874016,0.13385826771653545,0.09055118110236221,0.2952755905511811,0.16918017600741084,0.06980821035931016,36
16,1.8738778114318848,0.07728225707694535,0.02060070037841797,0.0004893183311765633,100,100.0,rbf,"{'C': 100, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,26
17,1.137528657913208,0.0479235795951347,0.017015409469604493,3.066118545383731e-05,100,10.0,rbf,"{'C': 100, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,22
18,0.9073865413665771,0.024385599876523237,0.016501808166503908,0.0006341088496732084,100,1.0,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,11
19,1.9776528835296632,0.027249882521644238,0.015005540847778321,0.0003195659467306315,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.34901960784313724,0.3464566929133858,0.35039370078740156,0.3110236220472441,0.3700787401574803,0.34539447274972984,0.019130763876876802,6
20,0.8605205059051514,0.05246530924321602,0.01670222282409668,0.0015391021906196992,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.2980392156862745,0.35826771653543305,0.3700787401574803,0.31496062992125984,0.33070866141732286,0.33441099274355407,0.026669313876206767,14
21,0.4831542015075684,0.010249392735548098,0.01660146713256836,0.0004902923182956055,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.26666666666666666,0.33070866141732286,0.32677165354330706,0.28346456692913385,0.3464566929133858,0.3108136482939633,0.030390210090619003,19
22,0.4311422824859619,0.01267056373745907,0.017000484466552734,0.0006323351812206362,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.2235294117647059,0.29133858267716534,0.25984251968503935,0.22440944881889763,0.31496062992125984,0.2628161185734136,0.03622137746168753,32
23,0.42734479904174805,0.010646318885290839,0.016502189636230468,0.0008963894744844363,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.2235294117647059,0.29133858267716534,0.25984251968503935,0.22440944881889763,0.31496062992125984,0.2628161185734136,0.03622137746168753,32
24,1.9394123077392578,0.07928242193868124,0.022701454162597657,0.0032531954032853933,1000,100.0,rbf,"{'C': 1000, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,26
25,1.1137500286102295,0.026845479590176285,0.01730184555053711,0.0004003368254678107,1000,10.0,rbf,"{'C': 1000, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,22
26,0.8879839897155761,0.03411061774367841,0.016400861740112304,0.0004902340398499138,1000,1.0,rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,11
27,3.1669743061065674,0.08491035352638951,0.01400132179260254,0.0006324865093970961,1000,0.1,rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.32941176470588235,0.33070866141732286,0.3425196850393701,0.32677165354330706,0.3858267716535433,0.34304770727188516,0.022060952219194716,8
28,4.125551366806031,0.13483574022220787,0.014800167083740235,0.00039999491766111466,1000,0.01,rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.33725490196078434,0.36220472440944884,0.3464566929133858,0.32677165354330706,0.3937007874015748,0.35327775204570017,0.02332185435729418,4
29,0.9168262004852294,0.044601071483312105,0.01700143814086914,0.0020006659857312835,1000,0.001,rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.2627450980392157,0.3543307086614173,0.31496062992125984,0.31496062992125984,0.33858267716535434,0.3171159487417014,0.031020119244272584,15
30,0.4889517307281494,0.00844985439524832,0.016199827194213867,0.00040018562408369803,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.26666666666666666,0.32677165354330706,0.31496062992125984,0.2755905511811024,0.3425196850393701,0.3053018372703412,0.02937635241985836,20
31,0.49697041511535645,0.033950276354617635,0.01620321273803711,0.0005085712159645538,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.26666666666666666,0.32677165354330706,0.31496062992125984,0.2755905511811024,0.3425196850393701,0.3053018372703412,0.02937635241985836,20
32,1.8979125022888184,0.057386911547618484,0.02370176315307617,0.006659653886827503,10000,100.0,rbf,"{'C': 10000, 'gamma': 100, 'kernel': 'rbf'}",0.2784313725490196,0.2755905511811024,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.27694611702948896,0.0016960249525237994,26
33,1.0854013919830323,0.015262106068956505,0.01680026054382324,0.0007485448972156628,10000,10.0,rbf,"{'C': 10000, 'gamma': 10, 'kernel': 'rbf'}",0.2980392156862745,0.2795275590551181,0.2755905511811024,0.2755905511811024,0.2795275590551181,0.28165508723174304,0.008379136143043557,22
34,0.8831550598144531,0.03258730112465184,0.016502237319946288,0.0004467698672537386,10000,1.0,rbf,"{'C': 10000, 'gamma': 1, 'kernel': 'rbf'}",0.3411764705882353,0.35039370078740156,0.3346456692913386,0.29133858267716534,0.35826771653543305,0.3351644279759148,0.02333585728327184,11
35,3.4087461948394777,0.16169251225754364,0.014599800109863281,0.0004898819214545809,10000,0.1,rbf,"{'C': 10000, 'gamma': 0.1, 'kernel': 'rbf'}",0.3254901960784314,0.33070866141732286,0.3425196850393701,0.3228346456692913,0.3858267716535433,0.34147599197159184,0.023182156168836836,9
36,21.113373041152954,0.9319981341214101,0.014604425430297852,0.00037231445923203326,10000,0.01,rbf,"{'C': 10000, 'gamma': 0.01, 'kernel': 'rbf'}",0.34901960784313724,0.3543307086614173,0.35826771653543305,0.3346456692913386,0.3543307086614173,0.3501188821985487,0.008276607845451473,5
37,4.7465208053588865,0.27858900661761965,0.0156005859375,0.0010195622083623082,10000,0.001,rbf,"{'C': 10000, 'gamma': 0.001, 'kernel': 'rbf'}",0.3058823529411765,0.35039370078740156,0.37401574803149606,0.3425196850393701,0.3464566929133858,0.343853635942566,0.021922130905625566,7
38,0.9395854949951172,0.03619148829627702,0.016002941131591796,0.0007072996371145074,10000,0.0001,rbf,"{'C': 10000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.2627450980392157,0.3228346456692913,0.30708661417322836,0.32677165354330706,0.3346456692913386,0.3108167361432762,0.025657762153045674,17
39,0.947171688079834,0.04664169191313622,0.016701269149780273,0.0006017554843965444,10000,0.0001,rbf,"{'C': 10000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.2627450980392157,0.3228346456692913,0.30708661417322836,0.32677165354330706,0.3346456692913386,0.3108167361432762,0.025657762153045674,17
